Delivery_ID,Dispatch_Date,Delivery_Date,Route_ID,Customer_ID,Gross_Weight,Status
5001,2024-08-21,2024-08-24,5,20,1186,On-Time
2024,2024-08-21,2024-08-24,5,29,50,On-Time
3939,2024-08-21,2024-08-24,9,24,166,On-Time
3937,2024-08-21,2024-08-24,10,5,269,On-Time
203,2024-08-21,2024-08-26,1,7,7880.86,On-Time
3938,2024-08-21,2024-08-28,22,21,61,On-Time
3941,2024-08-22,2024-08-26,3,26,171,On-Time
5003,2024-08-22,2024-08-26,17,21,24000,On-Time
400,2024-08-22,2024-08-26,20,12,24000,On-Time
3940,2024-08-22,2024-08-28,2,1,24000,Delayed
3942,2024-08-23,2024-08-26,2,18,271,On-Time
3943,2024-08-23,2024-08-26,2,18,5199,On-Time
5004,2024-08-23,2024-08-26,3,22,896,On-Time
5006,2024-08-23,2024-08-26,5,5,224,On-Time
5005,2024-08-23,2024-08-26,5,5,538,On-Time
3006,2024-08-23,2024-08-27,1,13,150,On-Time
4390,2024-08-26,,2,13,24000,Failed
3945,2024-08-26,2024-08-28,2,14,21100.72,On-Time
3944,2024-08-26,2024-08-28,2,17,18174.54,On-Time
1197,2024-08-26,2024-08-29,3,5,2435,On-Time
5007,2024-08-26,2024-08-29,3,11,1713,On-Time
3947,2024-08-26,2024-09-01,12,10,657.24,On-Time
3946,2024-08-26,2024-09-01,12,24,204.51,On-Time
1198,2024-08-26,2024-09-01,14,13,1750,On-Time
1196,2024-08-26,2024-09-01,17,10,3380,On-Time
1826,2024-08-26,2024-09-01,17,20,2440,On-Time
1195,2024-08-26,2024-09-01,17,28,3135,On-Time
556,2024-08-26,2024-09-02,17,17,2603,Delayed
3949,2024-08-27,2024-08-29,2,6,13000,On-Time
3952,2024-08-27,2024-08-29,2,17,11665.82,On-Time
3951,2024-08-27,2024-08-29,2,18,4654.46,On-Time
3948,2024-08-27,2024-08-29,2,19,24000,On-Time
2301,2024-08-27,2024-08-29,2,27,1750,On-Time
1199,2024-08-27,2024-08-31,14,9,900,On-Time
1827,2024-08-27,2024-09-01,3,9,3750,On-Time
5008,2024-08-27,2024-09-01,3,12,2133,On-Time
2300,2024-08-27,2024-09-01,3,16,3473,On-Time
5009,2024-08-27,2024-09-01,3,17,1598,On-Time
2302,2024-08-27,2024-09-01,3,18,11000,On-Time
3950,2024-08-27,2024-09-02,25,24,2535.17,On-Time
204,2024-08-28,,4,27,4201.005,Failed
2025,2024-08-28,,14,25,60,Failed
5010,2024-08-28,2024-08-31,3,11,2067,On-Time
1200,2024-08-28,2024-08-31,3,15,4600,On-Time
3955,2024-08-28,2024-08-31,3,28,3245,On-Time
2026,2024-08-28,2024-08-31,5,17,130,On-Time
3953,2024-08-28,2024-09-01,2,16,19713.73,On-Time
205,2024-08-28,2024-09-02,4,29,4443.226,On-Time
1203,2024-08-28,2024-09-02,14,10,900,On-Time
1202,2024-08-28,2024-09-02,14,20,900,On-Time
1201,2024-08-28,2024-09-02,17,4,2320,On-Time
2027,2024-08-28,2024-09-04,22,12,140,On-Time
2028,2024-08-28,2024-09-04,22,17,180,On-Time
3954,2024-08-28,2024-09-05,2,26,22945.07,Delayed
3957,2024-08-29,2024-08-31,2,20,23654.4,On-Time
3956,2024-08-29,2024-08-31,2,21,22572.81,On-Time
1205,2024-08-29,2024-09-02,3,2,810,On-Time
654,2024-08-29,2024-09-02,3,8,2150,On-Time
1204,2024-08-29,2024-09-02,3,28,600,On-Time
3958,2024-08-29,2024-09-02,5,11,382,On-Time
5011,2024-08-29,2024-09-02,5,26,456,On-Time
655,2024-08-29,2024-09-06,3,9,2500,Delayed
3966,2024-08-30,2024-08-31,6,15,1341.1,On-Time
3961,2024-08-30,2024-09-02,2,7,24000,On-Time
3960,2024-08-30,2024-09-02,2,10,24000,On-Time
1206,2024-08-30,2024-09-02,3,19,1300,On-Time
5012,2024-08-30,2024-09-02,5,20,448,On-Time
3964,2024-08-30,2024-09-03,1,4,20948.78,On-Time
3963,2024-08-30,2024-09-03,1,14,15129.91,On-Time
3965,2024-08-30,2024-09-03,1,16,24000,On-Time
3962,2024-08-30,2024-09-04,10,6,20,On-Time
5013,2024-09-02,,3,16,2537,Failed
5014,2024-09-02,2024-09-05,3,1,1507,On-Time
1828,2024-09-02,2024-09-05,3,11,1940,On-Time
1207,2024-09-02,2024-09-05,3,21,5100,On-Time
3967,2024-09-02,2024-09-05,3,27,24000,On-Time
5016,2024-09-02,2024-09-05,3,28,1799,On-Time
5015,2024-09-02,2024-09-05,5,12,571,On-Time
3968,2024-09-02,2024-09-07,25,25,100,On-Time
1210,2024-09-02,2024-09-08,17,5,3662,On-Time
1208,2024-09-02,2024-09-08,17,14,6000,On-Time
1829,2024-09-02,2024-09-08,17,28,2780,On-Time
1209,2024-09-02,2024-09-11,17,16,1875,Delayed
3969,2024-09-03,,1,3,199.25,Failed
2303,2024-09-03,,3,12,12000,Failed
3970,2024-09-03,2024-09-07,1,7,67.08,On-Time
1212,2024-09-03,2024-09-07,14,20,2340,On-Time
2306,2024-09-03,2024-09-08,3,8,1126,On-Time
2305,2024-09-03,2024-09-08,3,13,4500,On-Time
801,2024-09-03,2024-09-08,3,15,3250,On-Time
1211,2024-09-03,2024-09-09,16,25,45,On-Time
2304,2024-09-03,2024-09-11,3,8,3246,Delayed
2030,2024-09-04,,5,29,63,Failed
2029,2024-09-04,,10,13,190,Failed
2032,2024-09-04,,22,1,630,Failed
2031,2024-09-04,,22,16,390,Failed
1213,2024-09-04,2024-09-07,3,17,940,On-Time
3971,2024-09-04,2024-09-07,3,18,1231.24,On-Time
2615,2024-09-04,2024-09-07,3,21,5400,On-Time
5017,2024-09-04,2024-09-07,5,26,325,On-Time
3007,2024-09-04,2024-09-09,1,5,335,On-Time
208,2024-09-04,2024-09-09,4,3,3268.034,On-Time
207,2024-09-04,2024-09-09,4,12,1648.442,On-Time
206,2024-09-04,2024-09-09,4,18,2807.78,On-Time
557,2024-09-04,2024-09-09,14,25,350,On-Time
2307,2024-09-05,,2,2,1750,Failed
1214,2024-09-05,2024-09-07,2,6,3300,On-Time
3014,2024-09-05,2024-09-09,1,12,1050,On-Time
3012,2024-09-05,2024-09-09,1,13,155,On-Time
3010,2024-09-05,2024-09-09,1,20,794,On-Time
3013,2024-09-05,2024-09-09,1,22,1013,On-Time
3008,2024-09-05,2024-09-09,1,24,420,On-Time
3011,2024-09-05,2024-09-09,1,24,2025,On-Time
3009,2024-09-05,2024-09-09,1,25,1350,On-Time
1215,2024-09-05,2024-09-09,3,5,1950,On-Time
656,2024-09-05,2024-09-09,3,27,2880,On-Time
802,2024-09-05,2024-09-09,3,29,1800,On-Time
5019,2024-09-05,2024-09-09,5,12,1416,On-Time
5018,2024-09-05,2024-09-09,5,26,480,On-Time
1217,2024-09-05,2024-09-09,14,4,4640,On-Time
1830,2024-09-05,2024-09-09,14,8,345,On-Time
558,2024-09-05,2024-09-09,14,26,736,On-Time
1831,2024-09-05,2024-09-09,17,3,2440,On-Time
1216,2024-09-05,2024-09-09,17,11,2320,On-Time
803,2024-09-05,2024-09-11,25,7,180,On-Time
2308,2024-09-06,,2,30,1350,Failed
1218,2024-09-06,2024-09-09,3,9,600,On-Time
3972,2024-09-06,2024-09-09,3,9,24000,On-Time
3973,2024-09-06,2024-09-10,3,26,341.18,On-Time
1220,2024-09-06,2024-09-10,14,9,1875,On-Time
1219,2024-09-06,2024-09-10,14,16,770,On-Time
3975,2024-09-09,2024-09-11,2,1,18146.88,On-Time
3974,2024-09-09,2024-09-11,2,29,19638.11,On-Time
559,2024-09-09,2024-09-12,3,2,7488,On-Time
5021,2024-09-09,2024-09-12,3,6,4153,On-Time
1221,2024-09-09,2024-09-12,3,22,1800,On-Time
5023,2024-09-09,2024-09-12,5,2,664,On-Time
5020,2024-09-09,2024-09-12,5,7,694,On-Time
5022,2024-09-09,2024-09-12,5,9,13,On-Time
5024,2024-09-09,2024-09-12,5,11,38,On-Time
657,2024-09-09,2024-09-14,3,4,2950,Delayed
3976,2024-09-09,2024-09-15,1,11,69,On-Time
3015,2024-09-09,2024-09-15,1,12,1745,On-Time
1223,2024-09-09,2024-09-15,14,11,2900,On-Time
1222,2024-09-09,2024-09-15,14,14,200,On-Time
1832,2024-09-09,2024-09-15,17,21,1160,On-Time
5025,2024-09-10,,3,21,1792,Failed
2033,2024-09-10,,10,14,90,Failed
2035,2024-09-10,,22,4,150,Failed
2034,2024-09-10,,22,29,60,Failed
3978,2024-09-10,2024-09-11,6,25,5.6,On-Time
3980,2024-09-10,2024-09-12,2,5,903,On-Time
3981,2024-09-10,2024-09-12,2,12,2520,On-Time
3979,2024-09-10,2024-09-12,2,20,645.84,On-Time
3977,2024-09-10,2024-09-14,1,4,6270.85,On-Time
3018,2024-09-10,2024-09-14,1,8,900,On-Time
3016,2024-09-10,2024-09-14,1,12,1200,On-Time
1833,2024-09-10,2024-09-14,2,3,3844.8,Delayed
1226,2024-09-10,2024-09-14,14,5,540,On-Time
1225,2024-09-10,2024-09-14,14,19,570,On-Time
2038,2024-09-10,2024-09-15,5,19,60,On-Time
5026,2024-09-10,2024-09-15,5,28,696,On-Time
2037,2024-09-10,2024-09-17,5,20,250,Delayed
3017,2024-09-10,2024-09-18,1,27,1320,Delayed
1224,2024-09-10,2024-09-19,3,3,2060,Delayed
2311,2024-09-11,,3,5,6000,Failed
2309,2024-09-11,,3,6,3044,Failed
2310,2024-09-11,,3,22,3596,Failed
3984,2024-09-11,2024-09-12,6,29,213.17,On-Time
3982,2024-09-11,2024-09-14,3,4,23265.4,On-Time
1835,2024-09-11,2024-09-14,3,18,4480,On-Time
3983,2024-09-11,2024-09-14,3,27,24000,On-Time
5028,2024-09-11,2024-09-14,3,30,3025,On-Time
401,2024-09-11,2024-09-15,2,6,10654,On-Time
402,2024-09-11,2024-09-15,2,30,2109,On-Time
209,2024-09-11,2024-09-16,1,29,4582.382,On-Time
1227,2024-09-11,2024-09-16,14,7,260,On-Time
1229,2024-09-11,2024-09-16,14,20,460,On-Time
1228,2024-09-11,2024-09-16,14,24,630,On-Time
1834,2024-09-11,2024-09-16,17,2,3380,On-Time
211,2024-09-11,2024-09-17,1,19,12239.64,On-Time
5027,2024-09-11,2024-09-18,5,8,404,Delayed
210,2024-09-11,2024-09-20,4,6,3010.73,Delayed
5029,2024-09-12,,3,30,1395,Failed
213,2024-09-12,2024-09-16,1,8,22804.57,On-Time
3020,2024-09-12,2024-09-16,1,19,1238,On-Time
3022,2024-09-12,2024-09-16,1,20,1570,On-Time
3019,2024-09-12,2024-09-16,1,25,4146.68,On-Time
805,2024-09-12,2024-09-16,3,17,1410,On-Time
212,2024-09-12,2024-09-16,5,4,125,On-Time
3985,2024-09-12,2024-09-16,10,23,55,On-Time
804,2024-09-12,2024-09-17,3,15,1720,On-Time
1230,2024-09-12,2024-09-17,3,29,2520,On-Time
3021,2024-09-12,2024-09-19,1,26,1365.93,Delayed
1836,2024-09-12,2024-09-19,17,8,2900,Delayed
3024,2024-09-13,,1,2,462,Failed
3026,2024-09-13,,1,7,708,Failed
3023,2024-09-13,,1,19,192,Failed
3025,2024-09-13,,1,29,630,Failed
5030,2024-09-13,2024-09-16,5,18,418,On-Time
3029,2024-09-13,2024-09-17,1,13,216,On-Time
3028,2024-09-13,2024-09-17,1,13,1440,On-Time
3027,2024-09-13,2024-09-17,1,16,281,On-Time
3030,2024-09-16,,1,11,900,Failed
5035,2024-09-16,2024-09-19,3,10,2240,On-Time
5031,2024-09-16,2024-09-19,3,10,3365,On-Time
1231,2024-09-16,2024-09-19,3,19,630,On-Time
5033,2024-09-16,2024-09-19,5,20,420,On-Time
5032,2024-09-16,2024-09-19,5,25,571,On-Time
5034,2024-09-16,2024-09-19,5,25,1674,On-Time
658,2024-09-16,2024-09-21,3,27,1500,Delayed
3034,2024-09-16,2024-09-22,1,2,1500,On-Time
3031,2024-09-16,2024-09-22,1,24,3318.12,On-Time
3033,2024-09-16,2024-09-22,1,25,1200,On-Time
3032,2024-09-16,2024-09-22,1,30,300,On-Time
214,2024-09-16,2024-09-22,4,3,2550,On-Time
1233,2024-09-16,2024-09-22,14,6,1050,On-Time
1232,2024-09-16,2024-09-22,14,25,580,On-Time
2312,2024-09-17,,2,25,1222,Failed
3035,2024-09-17,2024-09-21,1,15,208.15,On-Time
3986,2024-09-17,2024-09-21,1,20,227,On-Time
5038,2024-09-17,2024-09-22,3,14,6720,On-Time
403,2024-09-17,2024-09-22,3,16,4598,On-Time
1234,2024-09-17,2024-09-22,3,21,2150,On-Time
5036,2024-09-17,2024-09-22,5,19,1069,On-Time
2616,2024-09-17,2024-09-23,23,12,24000,Delayed
5037,2024-09-17,2024-09-24,5,7,224,Delayed
5039,2024-09-18,,3,1,1950,Failed
2313,2024-09-18,,3,10,1544,Failed
2314,2024-09-18,,3,22,6000,Failed
3987,2024-09-18,2024-09-19,6,3,99,On-Time
2315,2024-09-18,2024-09-21,3,2,2000,On-Time
2317,2024-09-18,2024-09-21,3,3,5240,On-Time
2316,2024-09-18,2024-09-21,3,6,3000,On-Time
216,2024-09-18,2024-09-23,1,4,6789.021,On-Time
3036,2024-09-18,2024-09-23,1,25,450,On-Time
215,2024-09-18,2024-09-23,4,11,1100,On-Time
217,2024-09-18,2024-09-23,4,24,1159.6,On-Time
218,2024-09-18,2024-09-24,4,29,2250,On-Time
2318,2024-09-19,2024-09-21,2,19,4000,On-Time
404,2024-09-19,2024-09-22,6,13,2109,On-Time
3039,2024-09-19,2024-09-23,1,1,750,On-Time
3037,2024-09-19,2024-09-23,1,19,900,On-Time
806,2024-09-19,2024-09-23,3,2,2280,On-Time
807,2024-09-19,2024-09-23,3,4,3110,On-Time
808,2024-09-19,2024-09-23,3,6,1330,On-Time
1837,2024-09-19,2024-09-23,3,18,2980,On-Time
1235,2024-09-19,2024-09-23,9,29,5350,On-Time
1236,2024-09-19,2024-09-23,14,16,4640,On-Time
219,2024-09-19,2024-09-24,5,22,1488,On-Time
3038,2024-09-19,2024-09-27,1,11,2400,Delayed
5040,2024-09-20,,3,19,4560,Failed
3989,2024-09-20,2024-09-21,6,26,5.6,On-Time
3988,2024-09-20,2024-09-23,3,16,22662.61,On-Time
5041,2024-09-20,2024-09-23,5,12,480,On-Time
3043,2024-09-20,2024-09-24,1,4,1285,On-Time
3044,2024-09-20,2024-09-24,1,14,3065,On-Time
3042,2024-09-20,2024-09-24,1,18,786,On-Time
3041,2024-09-20,2024-09-24,1,20,692,On-Time
3040,2024-09-20,2024-09-24,1,24,294,On-Time
1237,2024-09-20,2024-09-24,14,16,750,On-Time
405,2024-09-20,2024-09-24,20,29,24000,On-Time
1238,2024-09-20,2024-09-26,14,28,750,On-Time
5042,2024-09-23,,3,14,3876,Failed
5043,2024-09-23,2024-09-26,3,9,3020,On-Time
5044,2024-09-23,2024-09-26,5,14,314,On-Time
2319,2024-09-23,2024-09-27,11,9,1800,Delayed
3046,2024-09-23,2024-09-29,1,4,1200,On-Time
3047,2024-09-23,2024-09-29,1,20,2250,On-Time
3049,2024-09-23,2024-09-29,1,21,1090,On-Time
3045,2024-09-23,2024-09-29,1,22,750,On-Time
1239,2024-09-23,2024-09-29,14,2,590,On-Time
1240,2024-09-23,2024-09-29,14,11,390,On-Time
1241,2024-09-23,2024-09-29,14,19,2900,On-Time
3048,2024-09-23,2024-10-03,1,20,1650,Delayed
5045,2024-09-24,,3,1,715,Failed
3990,2024-09-24,2024-09-26,2,23,200,On-Time
220,2024-09-24,2024-09-28,1,18,23461.323,On-Time
3050,2024-09-24,2024-09-28,1,19,600,On-Time
3051,2024-09-24,2024-09-28,1,25,1650,On-Time
406,2024-09-24,2024-09-28,20,8,24000,On-Time
809,2024-09-24,2024-09-29,3,13,1205,On-Time
5046,2024-09-24,2024-09-29,5,3,1120,On-Time
221,2024-09-24,2024-10-01,4,27,4897.61,Delayed
222,2024-09-24,2024-10-02,1,23,13000,Delayed
2320,2024-09-25,,3,17,9500,Failed
2321,2024-09-25,2024-09-28,3,3,2629,On-Time
2322,2024-09-25,2024-09-28,3,5,1033,On-Time
5047,2024-09-25,2024-09-28,5,2,404,On-Time
1839,2024-09-25,2024-09-28,5,2,2560,On-Time
5048,2024-09-25,2024-09-28,5,17,810,On-Time
810,2024-09-25,2024-09-29,2,11,2520,On-Time
1838,2024-09-25,2024-09-29,2,25,3844,On-Time
659,2024-09-25,2024-09-29,3,23,2450,On-Time
3052,2024-09-25,2024-09-30,1,18,750,On-Time
223,2024-09-25,2024-09-30,1,20,4833.754,On-Time
3053,2024-09-25,2024-09-30,1,22,4207.5,On-Time
3054,2024-09-25,2024-10-03,1,13,2400,Delayed
224,2024-09-26,,4,16,1159.6,Failed
2039,2024-09-26,,10,15,50,Failed
2040,2024-09-26,,14,7,50,Failed
1840,2024-09-26,,14,10,500,Failed
3060,2024-09-26,2024-09-30,1,2,1200,On-Time
3061,2024-09-26,2024-09-30,1,4,1450,On-Time
3055,2024-09-26,2024-09-30,1,16,900,On-Time
3057,2024-09-26,2024-09-30,1,22,900,On-Time
3058,2024-09-26,2024-09-30,1,24,600,On-Time
3059,2024-09-26,2024-09-30,1,25,3150,On-Time
5049,2024-09-26,2024-09-30,3,5,2876,On-Time
560,2024-09-26,2024-09-30,3,10,630.24,On-Time
1242,2024-09-26,2024-09-30,3,24,1160,On-Time
2041,2024-09-26,2024-09-30,5,12,50,On-Time
1245,2024-09-26,2024-09-30,14,2,630,On-Time
1842,2024-09-26,2024-09-30,14,4,870,On-Time
1841,2024-09-26,2024-09-30,14,11,380,On-Time
1244,2024-09-26,2024-09-30,14,12,135,On-Time
3056,2024-09-26,2024-10-03,1,9,600,Delayed
1243,2024-09-26,2024-10-04,14,2,630,Delayed
3062,2024-09-27,2024-10-01,1,1,1385,On-Time
3067,2024-09-27,2024-10-01,1,12,2700,On-Time
3066,2024-09-27,2024-10-01,1,18,1200,On-Time
3068,2024-09-27,2024-10-01,1,18,1350,On-Time
3064,2024-09-27,2024-10-01,1,21,3278.63,On-Time
3069,2024-09-27,2024-10-01,1,26,1050,On-Time
3063,2024-09-27,2024-10-01,1,30,1924.24,On-Time
1246,2024-09-27,2024-10-01,14,11,195,On-Time
1248,2024-09-27,2024-10-01,14,13,380,On-Time
1249,2024-09-27,2024-10-01,14,29,920,On-Time
3065,2024-09-27,2024-10-04,1,1,719.4,Delayed
1247,2024-09-27,2024-10-05,14,26,1070,Delayed
5050,2024-09-30,2024-10-03,3,2,3335,On-Time
5051,2024-09-30,2024-10-03,5,19,518,On-Time
5052,2024-09-30,2024-10-03,5,22,404,On-Time
225,2024-09-30,2024-10-06,4,28,650,On-Time
1251,2024-09-30,2024-10-06,14,2,380,On-Time
1253,2024-09-30,2024-10-06,14,8,380,On-Time
1252,2024-09-30,2024-10-06,14,14,630,On-Time
1255,2024-09-30,2024-10-06,14,20,1260,On-Time
1254,2024-09-30,2024-10-06,14,27,320,On-Time
1844,2024-09-30,2024-10-06,14,28,380,On-Time
1250,2024-09-30,2024-10-06,17,20,2500,On-Time
408,2024-09-30,2024-10-06,20,19,24000,On-Time
407,2024-09-30,2024-10-07,18,18,24000,On-Time
1843,2024-09-30,2024-10-08,14,22,165,Delayed
3070,2024-10-01,2024-10-05,1,2,1350,On-Time
811,2024-10-01,2024-10-05,17,3,8960,On-Time
5054,2024-10-01,2024-10-06,3,3,312,On-Time
1257,2024-10-01,2024-10-06,3,8,2690,On-Time
1256,2024-10-01,2024-10-06,3,27,2600,On-Time
5055,2024-10-01,2024-10-06,5,12,480,On-Time
5053,2024-10-01,2024-10-06,5,12,538,On-Time
1845,2024-10-01,2024-10-06,17,25,2120,On-Time
5056,2024-10-02,,3,25,1354,Failed
5058,2024-10-02,2024-10-05,3,10,1824,On-Time
2325,2024-10-02,2024-10-05,3,16,2271,On-Time
3992,2024-10-02,2024-10-05,3,22,24000,On-Time
5059,2024-10-02,2024-10-05,5,4,548,On-Time
5057,2024-10-02,2024-10-05,5,7,416,On-Time
3996,2024-10-02,2024-10-06,2,2,15436.81,On-Time
3994,2024-10-02,2024-10-06,2,2,22231.1,On-Time
3997,2024-10-02,2024-10-06,2,7,23654.4,On-Time
2323,2024-10-02,2024-10-06,2,24,909,On-Time
3993,2024-10-02,2024-10-06,2,29,15458.98,On-Time
1687,2024-10-02,2024-10-07,1,7,15835,On-Time
226,2024-10-02,2024-10-07,1,11,11012.097,On-Time
227,2024-10-02,2024-10-07,1,17,11606.4,On-Time
3995,2024-10-02,2024-10-08,2,9,24000,Delayed
2324,2024-10-02,2024-10-09,3,15,3652,Delayed
561,2024-10-02,2024-10-09,22,21,566,On-Time
3071,2024-10-03,,1,29,1000,Failed
2042,2024-10-03,,10,3,120,Failed
3077,2024-10-03,2024-10-07,1,2,2475,On-Time
3075,2024-10-03,2024-10-07,1,7,1879,On-Time
3074,2024-10-03,2024-10-07,1,10,900,On-Time
229,2024-10-03,2024-10-07,1,14,9323.321,On-Time
3076,2024-10-03,2024-10-07,1,16,2465,On-Time
3073,2024-10-03,2024-10-07,1,21,575,On-Time
3078,2024-10-03,2024-10-07,1,21,900,On-Time
228,2024-10-03,2024-10-07,1,24,9524.3,On-Time
4001,2024-10-03,2024-10-07,2,28,408.66,On-Time
4002,2024-10-03,2024-10-07,3,5,202.63,On-Time
1258,2024-10-03,2024-10-07,3,9,770,On-Time
1846,2024-10-03,2024-10-07,3,10,7220,On-Time
1259,2024-10-03,2024-10-07,3,25,1500,On-Time
230,2024-10-03,2024-10-07,4,18,2558.5,On-Time
2044,2024-10-03,2024-10-07,5,20,70,On-Time
2046,2024-10-03,2024-10-07,5,21,100,On-Time
5060,2024-10-03,2024-10-07,5,23,1230,On-Time
2045,2024-10-03,2024-10-07,5,25,300,On-Time
4003,2024-10-03,2024-10-07,10,8,9.52,On-Time
2043,2024-10-03,2024-10-07,14,17,45,On-Time
1261,2024-10-03,2024-10-07,14,18,380,On-Time
2047,2024-10-03,2024-10-07,14,22,700,On-Time
1260,2024-10-03,2024-10-07,17,14,2520,On-Time
409,2024-10-03,2024-10-07,20,10,24000,On-Time
4000,2024-10-03,2024-10-08,10,12,20,On-Time
3072,2024-10-03,2024-10-09,1,9,750,On-Time
3998,2024-10-03,2024-10-10,6,12,81.3,Delayed
3999,2024-10-03,2024-10-10,9,15,529.18,Delayed
562,2024-10-03,2024-10-10,22,28,626,On-Time
563,2024-10-03,2024-10-12,25,13,250,Delayed
3079,2024-10-04,,1,10,926,Failed
4006,2024-10-04,2024-10-07,2,13,8496.03,On-Time
1262,2024-10-04,2024-10-07,2,21,3300,On-Time
4004,2024-10-04,2024-10-07,2,28,23758.25,On-Time
4005,2024-10-04,2024-10-07,2,28,24000,On-Time
3082,2024-10-04,2024-10-08,1,4,2335,On-Time
3081,2024-10-04,2024-10-08,1,15,750,On-Time
3080,2024-10-04,2024-10-08,1,27,750,On-Time
4007,2024-10-04,2024-10-09,25,1,24.78,On-Time
5064,2024-10-07,2024-10-10,5,1,538,On-Time
5067,2024-10-07,2024-10-10,5,4,1120,On-Time
5063,2024-10-07,2024-10-10,5,8,416,On-Time
5062,2024-10-07,2024-10-10,5,14,13,On-Time
5065,2024-10-07,2024-10-10,5,15,836,On-Time
5066,2024-10-07,2024-10-10,5,16,934,On-Time
5061,2024-10-07,2024-10-10,5,22,298,On-Time
3083,2024-10-07,2024-10-13,1,16,150,On-Time
3084,2024-10-07,2024-10-13,1,25,750,On-Time
3087,2024-10-07,2024-10-13,1,26,1800,On-Time
1263,2024-10-07,2024-10-13,14,2,725,On-Time
1265,2024-10-07,2024-10-13,14,20,345,On-Time
1264,2024-10-07,2024-10-13,14,27,2900,On-Time
4008,2024-10-07,2024-10-13,20,15,80.82,On-Time
3085,2024-10-07,2024-10-15,1,5,150,Delayed
3086,2024-10-07,2024-10-17,1,18,3787.64,Delayed
4391,2024-10-08,2024-10-10,2,5,24000,On-Time
231,2024-10-08,2024-10-12,1,2,21440,On-Time
3088,2024-10-08,2024-10-12,1,28,150,On-Time
4010,2024-10-08,2024-10-12,12,3,1833.39,On-Time
4009,2024-10-08,2024-10-12,12,15,24000,On-Time
5070,2024-10-08,2024-10-13,3,7,4050,On-Time
660,2024-10-08,2024-10-13,3,22,3100,On-Time
5069,2024-10-08,2024-10-13,5,19,871,On-Time
5068,2024-10-08,2024-10-13,5,27,677,On-Time
5071,2024-10-09,,3,5,1354,Failed
2326,2024-10-09,,3,9,5043,Failed
2327,2024-10-09,,3,29,6500,Failed
4012,2024-10-09,2024-10-10,6,22,140,On-Time
1266,2024-10-09,2024-10-12,5,5,570,On-Time
2051,2024-10-09,2024-10-12,5,11,311,On-Time
2048,2024-10-09,2024-10-12,5,16,145,On-Time
5072,2024-10-09,2024-10-12,5,24,404,On-Time
2049,2024-10-09,2024-10-12,5,27,60,On-Time
232,2024-10-09,2024-10-14,1,6,15388,On-Time
3090,2024-10-09,2024-10-14,1,12,1026,On-Time
233,2024-10-09,2024-10-14,1,22,20850,On-Time
3089,2024-10-09,2024-10-14,1,25,1218,On-Time
3091,2024-10-09,2024-10-14,1,25,2172,On-Time
1847,2024-10-09,2024-10-14,17,2,540,On-Time
2050,2024-10-09,2024-10-16,10,28,60,Delayed
2328,2024-10-09,2024-10-17,25,22,397,Delayed
3092,2024-10-10,,4,29,900,Failed
4015,2024-10-10,2024-10-12,2,3,23654.4,On-Time
4014,2024-10-10,2024-10-12,2,14,11193.03,On-Time
4016,2024-10-10,2024-10-12,2,15,240000,On-Time
4013,2024-10-10,2024-10-12,2,18,530.37,On-Time
3093,2024-10-10,2024-10-14,1,8,1950,On-Time
3095,2024-10-10,2024-10-14,1,20,750,On-Time
3094,2024-10-10,2024-10-14,1,20,1200,On-Time
234,2024-10-10,2024-10-14,10,13,300,On-Time
1267,2024-10-10,2024-10-14,17,4,2680,On-Time
410,2024-10-10,2024-10-14,20,22,24000,On-Time
564,2024-10-10,2024-10-15,17,18,8209,On-Time
1268,2024-10-10,2024-10-17,14,6,400,Delayed
3096,2024-10-11,,1,24,132,Failed
4017,2024-10-11,,3,6,3987.33,Failed
4019,2024-10-11,2024-10-14,2,5,23793.97,On-Time
4022,2024-10-11,2024-10-14,2,21,12736.58,On-Time
4020,2024-10-11,2024-10-14,2,28,24000,On-Time
3103,2024-10-11,2024-10-15,1,3,2553,On-Time
3099,2024-10-11,2024-10-15,1,8,150,On-Time
3097,2024-10-11,2024-10-15,1,8,470,On-Time
3102,2024-10-11,2024-10-15,1,14,2400,On-Time
3098,2024-10-11,2024-10-15,1,17,141,On-Time
3104,2024-10-11,2024-10-15,1,22,1056,On-Time
3101,2024-10-11,2024-10-15,1,29,1650,On-Time
235,2024-10-11,2024-10-15,4,14,1800,On-Time
4023,2024-10-11,2024-10-15,4,26,40,On-Time
1269,2024-10-11,2024-10-15,14,6,220,On-Time
565,2024-10-11,2024-10-16,3,23,631,On-Time
4021,2024-10-11,2024-10-16,25,9,80,On-Time
3100,2024-10-11,2024-10-17,1,9,411,On-Time
4018,2024-10-11,2024-10-17,2,8,18912.3,Delayed
3105,2024-10-14,,1,13,300,Failed
5073,2024-10-14,,3,16,1036,Failed
236,2024-10-14,,13,25,5680,Failed
4026,2024-10-14,2024-10-16,2,11,22680.21,On-Time
4025,2024-10-14,2024-10-16,2,29,18471.69,On-Time
5074,2024-10-14,2024-10-19,3,24,2779,Delayed
3106,2024-10-14,2024-10-20,1,6,1543.44,On-Time
237,2024-10-14,2024-10-20,1,15,11606.4,On-Time
3108,2024-10-14,2024-10-20,1,20,3902.35,On-Time
3107,2024-10-14,2024-10-20,1,25,1800,On-Time
3109,2024-10-14,2024-10-20,1,30,1350,On-Time
1270,2024-10-14,2024-10-20,14,11,345,On-Time
1271,2024-10-14,2024-10-20,14,14,1160,On-Time
